_id,averagePrice,ceilingPrice,closePrice,closePriceAdjusted,day,exchange,floorPrice,foreignBuyValTotal,foreignBuyVolDeal,foreignBuyVolMatched,foreignBuyVolTotal,foreignCurrentRoom,foreignSellValTotal,foreignSellVolTotal,highestPrice,lowestPrice,netBuySellVal,netBuySellVol,openPrice,perPriceChange,priceChange,refPrice,symbol,totalBuyTrade,totalBuyTradeVol,totalDealVal,totalDealVol,totalMatchVal,totalMatchVol,totalSellTrade,totalSellTradeVol,tradingDate
6661725c4a088989202127c6,0,84400,79100,66973,2022_12_27,0,73400,58231750000,0,728900,728900,302892394,50107100000,628100,68159,66804,8124650000,100800,67905,0.00253485,200,66804,VCB,1340,1790627,11230000000,136000,84464039300,1059104,1171,1678816,27/12/2022 00:00:00
6661725c4a088989202127c7,0,84600,78900,66804,2022_12_26,0,73600,76385020000,0,953300,953300,303242994,37151010000,465800,68413,66804,39234010000,487500,67058,-0.00252845,-200,66973,VCB,1386,1679152,0,0,96292810500,1204231,1222,1937508,26/12/2022 00:00:00
6661725c4a088989202127c8,0,84800,79100,66973,2022_12_23,0,73800,64021410000,170000,625700,795700,303302994,55759540000,697900,68752,66973,8261870000,97800,67905,-0.00252207,-200,67143,VCB,1064,2320176,24593420000,306000,86551620100,1080281,1113,1871038,23/12/2022 00:00:00
6661725c4a088989202127c9,0,84200,79300,67143,2022_12_22,0,73200,64817520000,0,806500,806500,303574226,47797210000,597700,68667,67143,17020310000,208800,67312,0.00762389,600,66635,VCB,859,1991023,2109160000,26800,86120354400,1073857,1169,1997509,22/12/2022 00:00:00
6661725c4a088989202127ca,0,84500,78700,66635,2022_12_21,0,73500,46967440000,0,582600,582600,303846426,45181600000,565700,68921,66635,1785840000,16900,68921,-0.00379747,-300,66889,VCB,1133,1856903,0,0,77168022800,962690,1550,1931527,21/12/2022 00:00:00
6661725c4a088989202127cb,0,84700,79000,66889,2022_12_20,0,73700,76492180000,0,951990,951990,302646620,45225213200,566568,69429,66889,31266966800,385422,67481,-0.00252525,-200,67058,VCB,1668,1986549,10988800000,136000,114279952500,1425824,1833,2106656,20/12/2022 00:00:00
6661725c4a088989202127cc,0,85200,79200,67058,2022_12_19,0,74200,11171030000,0,140000,140000,302188613,26156730000,328400,68582,66889,-14985700000,-188400,67736,-0.00627353,-500,67481,VCB,2281,1295749,0,0,60438568100,758323,1330,1464824,19/12/2022 00:00:00
6661725c4a088989202127cd,0,85000,79700,67481,2022_12_16,0,74000,177373170000,116600,2093810,2210410,303733549,179956373500,2253396,70191,66804,-2583203500,-42986,67312,0.00251572,200,67312,VCB,1774,5138557,20506560000,252600,253771543100,3160071,2206,4027097,16/12/2022 00:00:00
6661725c4a088989202127ce,0,84300,79500,67312,2022_12_15,0,73300,47117040000,0,589400,589400,302692306,46709150000,585900,68328,66550,407890000,3500,66719,0.00888325,700,66719,VCB,1855,2825099,0,0,99876399500,1251584,2150,2002886,15/12/2022 00:00:00
6661725c4a088989202127cf,0,83600,78800,66719,2022_12_14,0,72800,40674635000,0,515350,515350,302065304,42869213800,542874,67481,66465,-2194578800,-27524,67481,0.00767263,600,66211,VCB,1220,1933123,12903800000,162800,85564276000,1084310,1219,1746366,14/12/2022 00:00:00
6661725c4a088989202127d0,0,82800,78200,66211,2022_12_13,0,72000,137673658000,0,1751710,1751710,302497178,126727832700,1612643,67143,65957,10945825300,139067,66127,0.01033592,800,65534,VCB,2595,3410112,0,0,175567523000,2233239,1808,2947645,13/12/2022 00:00:00
6661725c4a088989202127d1,0,82700,77400,65534,2022_12_12,0,71900,113933729200,230000,1209235,1439235,301921307,106360963900,1345352,68159,65534,7572765300,93883,66719,0.00129366,100,65449,VCB,2786,3107844,23481040000,300000,166629704100,2106780,2384,2860232,12/12/2022 00:00:00
6661725c4a088989202127d2,0,82300,77300,65449,2022_12_09,0,71700,61296268000,0,782968,782968,301597775,103249499200,1319836,67058,65280,-41953231200,-536868,66381,0.0038961,300,65195,VCB,2794,2686777,5197000000,66000,131806122600,1684857,1291,2192440,09/12/2022 00:00:00
6661725c4a088989202127d3,0,83900,77000,65195,2022_12_08,0,73100,65824391900,300000,530318,830318,301308584,162818693700,2058106,68582,65195,-96994301800,-1227788,66889,-0.01910828,-1500,66465,VCB,2881,3313564,29376300000,370000,166956965600,2110951,1677,2981897,08/12/2022 00:00:00
6661725c4a088989202127d4,0,85600,78500,66465,2022_12_07,0,74400,55131855800,68000,623987,691987,301260078,91415408000,1147000,69429,66042,-36283552200,-455013,67736,-0.01875,-1500,67736,VCB,1946,2089634,10555228000,134000,115999092700,1456577,1463,2308281,07/12/2022 00:00:00
6661725c4a088989202127d5,0,90900,80000,67736,2022_12_06,0,79100,62587352500,0,748395,748395,301807958,68434547200,819509,72138,67736,-5847194700,-71114,71969,-0.05882353,-5000,71969,VCB,1650,1768630,5537000000,70000,109143022400,1309556,1493,2409168,06/12/2022 00:00:00
6661725c4a088989202127d6,0,90900,85000,71969,2022_12_05,0,79100,103715966400,0,1219156,1219156,302547732,57047080300,672493,73662,69852,46668886100,546663,71207,0,0,71969,VCB,2189,2435985,0,0,141800978200,1668352,2570,2687090,05/12/2022 00:00:00
6661725c4a088989202127d7,0,85600,85000,71969,2022_12_02,0,74400,74921230000,0,902100,902100,302970644,16617560000,200500,71969,67143,58303670000,701600,67651,0.0625,5000,67736,VCB,1954,1824869,10728700000,136000,103133126200,1243982,2569,1967281,02/12/2022 00:00:00
6661725c4a088989202127d8,0,86600,80000,67736,2022_12_01,0,75400,61507940000,0,767250,767250,303351567,37638370000,470382,68921,67058,23869570000,296868,68498,-0.01234568,-1000,68582,VCB,1833,1901205,0,0,94577836000,1180842,2190,1998664,01/12/2022 00:00:00
6661725c4a088989202127d9,0,85300,81000,68582,2022_11_30,0,74300,89908360000,0,1122700,1122700,303992937,38272370000,479100,68582,65195,51635990000,643600,67990,0.01503759,1200,67566,VCB,1298,2240451,10743000000,136000,105956806600,1324673,2276,2148866,30/11/2022 00:00:00
6661725c4a088989202127da,0,82000,79800,67566,2022_11_29,0,71400,113954910000,0,1452300,1452300,304052755,29997560000,381800,67566,64349,83957350000,1070500,64349,0.04041721,3100,64941,VCB,1453,2790457,0,0,134041070300,1709345,3253,2891127,29/11/2022 00:00:00
6661725c4a088989202127db,0,78200,76700,64941,2022_11_28,0,68000,139065820000,879000,977800,1856800,304142370,101362630000,1360300,65195,62486,37703190000,496500,63079,0.04924761,3600,61893,VCB,1479,2505107,75115800000,1015000,101521611500,1343149,3051,1971812,28/11/2022 00:00:00
6661725c4a088989202127dc,0,78100,73100,61893,2022_11_25,0,67900,82750780000,200000,932200,1132200,304448711,117564480000,1608500,62317,61639,-34813700000,-476300,61893,0.00136986,100,61809,VCB,1504,2211529,14614600000,200000,122486600300,1675974,1949,2655050,25/11/2022 00:00:00
6661725c4a088989202127dd,0,78600,73000,61809,2022_11_24,0,68400,52340250000,0,716500,716500,303718511,64880590000,888100,62655,61385,-12540340000,-171600,62232,-0.00680272,-500,62232,VCB,2889,1460653,3643200000,53000,79056953500,1082309,1051,1811655,24/11/2022 00:00:00
6661725c4a088989202127de,0,78600,73500,62232,2022_11_23,0,68400,104604590000,895800,534900,1430700,303433108,109560880000,1499100,62232,61301,-4956290000,-68400,61809,0,0,62232,VCB,1533,1181163,71644570000,978800,58049097000,794699,876,1537269,23/11/2022 00:00:00
6661725c4a088989202127df,0,80200,73500,62232,2022_11_22,0,69800,82899680000,0,1126000,1126000,303440308,104774890000,1424200,64349,61385,-21875210000,-298200,63079,-0.02,-1500,63502,VCB,2363,2696761,0,0,142647283600,1936869,2234,3081680,22/11/2022 00:00:00
6661725c4a088989202127e0,0,81800,75000,63502,2022_11_21,0,71200,52436380000,35000,659800,694800,302808408,62837090000,832600,64772,63502,-10400710000,-137800,64772,-0.01960784,-1500,64772,VCB,862,1371347,9168500000,118000,83679047900,1107753,1291,2175995,21/11/2022 00:00:00
6661725c4a088989202127e1,0,81800,76500,64772,2022_11_18,0,71200,55225020000,0,735400,735400,301725744,83557480000,1118800,65111,62317,-28332460000,-383400,64264,0,0,64772,VCB,2398,2267042,0,0,117249624800,1565603,3541,2541745,18/11/2022 00:00:00
6661725c4a088989202127e2,0,80300,76500,64772,2022_11_17,0,69900,107913051200,200000,1213526,1413526,302217519,112898100000,1479000,64857,63925,-4985048800,-65474,64433,0.01864181,1400,63587,VCB,1785,2012354,15265400000,200000,125670084300,1646478,1918,2553221,17/11/2022 00:00:00
6661725c4a088989202127e3,0,80200,75100,63587,2022_11_16,0,69800,144540720000,970000,955600,1925600,302121319,207097760000,2763000,66042,59523,-62557040000,-837400,59523,0.00133333,100,63502,VCB,2431,4066216,72694870000,970000,176176714300,2350806,2665,3507393,16/11/2022 00:00:00
6661725c4a088989202127e4,0,80300,75000,63502,2022_11_15,0,69900,114946800000,420000,1126200,1546200,302616599,81045100000,1096700,64687,61047,33901700000,449500,62994,-0.00133156,-100,63587,VCB,2392,2215870,31180000000,420000,117482716300,1582693,2056,3036800,15/11/2022 00:00:00
6661725c4a088989202127e5,0,80700,75100,63587,2022_11_14,0,70300,102246850000,300000,1049900,1349900,303129299,102324280000,1351800,64772,62740,-77430000,-1900,63925,-0.00529801,-400,63925,VCB,1157,2325778,22611400000,300000,116465769500,1537405,2195,2575121,14/11/2022 00:00:00
6661725c4a088989202127e6,0,77800,75500,63925,2022_11_11,0,67800,117870403600,617400,961500,1578900,303298561,93008923600,1248200,63925,61809,24861480000,330700,61809,0.03708791,2700,61639,VCB,953,2000568,45962853600,617400,98137801700,1315047,2233,2096156,11/11/2022 00:00:00
6661725c4a088989202127e7,0,79100,72800,61639,2022_11_10,0,68900,94700580000,559000,731500,1290500,303085841,77047890000,1046700,62571,60623,17652690000,243800,62571,-0.01621622,-1200,62655,VCB,998,1373250,41533700000,559000,69717651600,959263,1172,1551221,10/11/2022 00:00:00
6661725c4a088989202127e8,0,77600,74000,62655,2022_11_09,0,67600,63049249700,0,855395,855395,303105420,55453384000,752638,62825,61470,7595865700,102757,62232,0.01928375,1400,61470,VCB,2136,1682304,0,0,89554716100,1215481,1954,1731881,09/11/2022 00:00:00
6661725c4a088989202127e9,0,76800,72600,61470,2022_11_08,0,66800,123407640000,559000,1142200,1701200,303030997,106858670000,1480600,63502,60623,16548970000,220600,60962,0.01114206,800,60793,VCB,1409,2462036,42964350000,599000,120704437700,1661225,2255,2327719,08/11/2022 00:00:00
6661725c4a088989202127ea,0,76800,71800,60793,2022_11_07,0,66800,93518170000,500000,803300,1303300,303389495,94566260000,1317600,61809,60200,-1048090000,-14300,60793,0,0,60793,VCB,949,1649673,37810600000,528000,88617813500,1232957,1946,1875061,07/11/2022 00:00:00
6661725c4a088989202127eb,0,78100,71800,60793,2022_11_04,0,67900,45640230000,0,651000,651000,303410895,82062150000,1171600,61385,58337,-36421920000,-520600,60539,-0.01643836,-1200,61809,VCB,2269,2352343,3000000000,40000,107843625400,1538569,2497,2183881,04/11/2022 00:00:00
6661725c4a088989202127ec,0,78700,73000,61809,2022_11_03,0,68500,42599690000,0,586000,586000,303585495,30374150000,417800,62147,60962,12225540000,168200,60962,-0.00815217,-600,62317,VCB,792,1153316,1988000000,28000,52821356900,727061,795,1175985,03/11/2022 00:00:00
6661725c4a088989202127ed,0,80200,73600,62317,2022_11_02,0,69800,35872917000,0,487100,487100,304021595,45554400000,620600,63079,60962,-9681483000,-133500,62655,-0.01866667,-1400,63502,VCB,1617,1862237,0,0,92300913300,1255849,1167,1936583,02/11/2022 00:00:00
6661725c4a088989202127ee,0,78600,75000,63502,2022_11_01,0,68400,38565230000,0,520400,520400,303825309,29716020000,402400,63502,62063,8849210000,118000,62655,0.02040816,1500,62232,VCB,900,1093219,0,0,61197091700,826630,1301,1240765,01/11/2022 00:00:00
6661725c4a088989202127ef,0,76600,73500,62232,2022_10_31,0,66600,17590960000,0,240600,240600,303413609,3726310000,51000,62232,61385,13864650000,189600,62232,0.02653631,1900,60623,VCB,739,1066301,0,0,48321300400,660625,1182,1027904,31/10/2022 00:00:00
6661725c4a088989202127f0,0,76700,71600,60623,2022_10_28,0,66700,83435150000,0,1135700,1135700,304399409,56141850000,767600,63079,60623,27293300000,368100,61385,-0.0013947,-100,60708,VCB,3028,2008073,0,0,114667462700,1562170,2070,2719794,28/10/2022 00:00:00
6661725c4a088989202127f1,0,74900,71700,60708,2022_10_27,0,65100,38256920000,0,534300,534300,304596446,46927810000,652300,61724,58676,-8670890000,-118000,59692,0.02428571,1700,59269,VCB,1388,1991547,0,0,93268500200,1299122,1899,2345033,27/10/2022 00:00:00
6661725c4a088989202127f2,0,74700,70000,59269,2022_10_26,0,65100,13489030000,0,193400,193400,304689963,9832810000,140900,59777,57998,3656220000,52500,59777,0.00143062,100,59184,VCB,2121,947713,4438000000,60000,41263382700,591925,1152,1019540,26/10/2022 00:00:00
6661725c4a088989202127f3,0,72700,69900,59184,2022_10_25,0,63300,54991005400,109700,687000,796700,305161863,29788355400,428900,59777,55882,25202650000,367800,55882,0.02794118,1900,57575,VCB,1419,2320288,11029385400,158700,106097457000,1536394,1771,2146558,25/10/2022 00:00:00
6661725c4a088989202127f4,0,72700,68000,57575,2022_10_24,0,63300,30227028000,124000,324010,448000,304999484,15085978000,223800,58845,55712,15141050000,224200,58845,0,0,57575,VCB,981,1080442,13894908000,204000,45079524800,670658,862,1236923,24/10/2022 00:00:00
6661725c4a088989202127f5,0,74000,68000,57575,2022_10_21,0,64400,61260890000,0,886900,886900,305653259,15670970000,227100,59861,57575,45589920000,659800,58591,-0.01734104,-1200,58591,VCB,1431,1856428,11802050000,171000,88611034400,1284429,1690,2226915,21/10/2022 00:00:00
6661725c4a088989202127f6,0,72600,69200,58591,2022_10_20,0,63200,64636360000,0,941300,941300,306310959,32067890000,468300,59269,56813,32568470000,473000,57490,0.0191458,1300,57490,VCB,1546,2313121,4281182400,60082,104125348600,1517785,1757,2303156,20/10/2022 00:00:00
6661725c4a088989202127f7,0,72400,67900,57490,2022_10_19,0,63000,25223980000,0,372211,372200,306592470,15185480000,224100,57575,56982,10038500000,148100,57490,0.00295421,200,57321,VCB,695,951386,4592400000,69000,42540052700,627787,1124,1126965,19/10/2022 00:00:00
6661725c4a088989202127f8,0,70900,67700,57321,2022_10_18,0,61700,38895240000,0,574069,574000,306604332,17983140000,265600,57575,56982,20912100000,308400,57575,0.02111614,1400,56136,VCB,967,1913632,1418000000,20000,59989088300,885675,1386,1880806,18/10/2022 00:00:00
6661725c4a088989202127f9,0,72800,66300,56136,2022_10_17,0,63400,20286570000,0,306400,306400,305948548,6010830000,90700,57575,55458,14275740000,215700,56982,-0.02643172,-1800,57660,VCB,1706,1955755,3834000000,60000,82163010600,1241850,1063,1924403,17/10/2022 00:00:00
6661725c4a088989202127fa,0,71100,68100,57660,2022_10_14,0,61900,61342090000,190000,713401,903400,305949973,51043580000,752200,57998,56982,10298510000,151200,57998,0.02406015,1600,56305,VCB,2502,2387240,16006000000,239000,108831522400,1600459,1658,2621002,14/10/2022 00:00:00
6661725c4a088989202127fb,0,68400,66500,56305,2022_10_13,0,59600,50983850000,0,790900,790900,306234743,61280670000,956100,56305,53088,-10296820000,-165200,54273,0.0390625,2500,54188,VCB,2353,3288676,4600000000,70000,102960873200,1597432,1590,2389430,13/10/2022 00:00:00
6661725c4a088989202127fc,0,66300,64000,54188,2022_10_12,0,57700,57104820000,0,890400,890400,306634778,45791780000,711900,55289,52664,11313040000,178500,53342,0.03225806,2000,52495,VCB,1746,2293549,4507900000,69000,97540357600,1518177,1521,2090716,12/10/2022 00:00:00
6661725c4a088989202127fd,0,69600,62000,52495,2022_10_11,0,60600,41285750000,200000,448700,648700,305924678,44557760000,700100,55882,52495,-3272010000,-51400,55289,-0.04761905,-3100,55120,VCB,1952,1755862,23814500000,370000,73788640700,1162567,1501,1800839,11/10/2022 00:00:00
6661725c4a088989202127fe,0,71300,65100,55120,2022_10_10,0,62100,42171570000,0,634900,634900,306393558,32426640000,490300,57321,54273,9744930000,144600,56305,-0.02398801,-1600,56474,VCB,1900,2067998,3234000000,49000,86965279600,1317571,1308,2064545,10/10/2022 00:00:00
6661725c4a088989202127ff,0,75000,66700,56474,2022_10_07,0,65200,83567000000,0,1257826,1257800,307008880,76751700000,1158800,58930,55289,6815300000,99000,58930,-0.04850214,-3400,59353,VCB,3369,3015903,6064000000,90000,140644836300,2114289,1534,3073474,07/10/2022 00:00:00
6661725c4a08898920212800,0,76500,70100,59353,2022_10_06,0,66500,36642382000,89100,431600,520700,307028180,16048842000,227600,60962,59184,20593540000,293100,60962,-0.01958042,-1400,60539,VCB,1365,1033162,8161922000,114100,52965159800,752134,1010,1291648,06/10/2022 00:00:00
6661725c4a08898920212801,0,76200,71500,60539,2022_10_05,0,66400,27707880000,0,387150,387100,306865315,44709560000,624500,60962,60200,-17001680000,-237400,60454,0.00280505,200,60369,VCB,1155,1093788,7162800000,94000,59815115500,835756,983,1463124,05/10/2022 00:00:00
6661725c4a08898920212802,0,75500,71300,60369,2022_10_04,0,65700,43602880000,0,615800,615800,306775215,28216530000,398800,60877,58845,15386350000,217000,59269,0.00991501,700,59777,VCB,2194,2332656,0,0,90584903800,1281903,1398,1782660,04/10/2022 00:00:00
6661725c4a08898920212803,0,78300,70600,59777,2022_10_03,0,68100,32376160000,0,448665,448600,306810559,36283760000,503500,62486,59523,-3907600000,-54900,62232,-0.03551913,-2600,61978,VCB,2905,1190869,1910000000,25000,64478721600,895901,1145,1682714,03/10/2022 00:00:00
6661725c4a08898920212804,0,79100,73200,61978,2022_09_30,0,68900,70719740000,400000,561110,961100,307106869,80143660000,1092400,62909,61301,-9423920000,-131300,61978,-0.01081081,-800,62655,VCB,1737,1728862,38389800000,514000,92717011600,1263216,1433,1895559,30/09/2022 00:00:00
6661725c4a08898920212805,0,80200,74000,62655,2022_09_29,0,69800,17158260000,0,229300,229200,307006512,21199950000,283000,64349,62655,-4041690000,-53800,64349,-0.01333333,-1000,63502,VCB,927,949278,0,0,44116521300,588618,1015,1202399,29/09/2022 00:00:00
6661725c4a08898920212806,0,79500,75000,63502,2022_09_28,0,69100,26207640000,0,353300,353300,306941512,17224600000,232400,63502,62486,8983040000,120900,62655,0.00942127,700,62909,VCB,1056,1227251,5571500000,72000,43686285800,588760,1197,948277,28/09/2022 00:00:00
6661725c4a08898920212807,0,80200,74300,62909,2022_09_27,0,69800,16847570000,0,224700,224700,306548364,24713150000,329600,64349,62825,-7865580000,-104900,64349,-0.00933333,-700,63502,VCB,1151,891200,1580000000,20000,49013365900,654279,1289,1785600,27/09/2022 00:00:00
6661725c4a08898920212808,0,81200,75000,63502,2022_09_26,0,70600,72436441000,407000,557700,964700,306266662,61638861000,822300,65195,62740,10797580000,142400,63587,-0.01185771,-900,64264,VCB,2177,1961200,35986011000,479000,94549120600,1256770,1258,2257600,26/09/2022 00:00:00
6661725c4a08898920212809,0,83400,75900,64264,2022_09_23,0,72600,15526250000,0,202300,202300,306282889,47181280000,615300,65788,64179,-31655030000,-413000,65365,-0.02692308,-2100,66042,VCB,2423,1619900,1596000000,20000,79464043700,1035807,1093,1623400,23/09/2022 00:00:00
6661725c4a0889892021280a,0,84400,78000,66042,2022_09_22,0,73400,32516130000,0,417600,417600,306665105,65293650000,839400,66550,65619,-32777520000,-421800,65788,-0.01140684,-900,66804,VCB,1998,1804500,5724000000,72000,92125636200,1183870,1530,1783000,22/09/2022 00:00:00
6661725c4a0889892021280b,0,84700,78900,66804,2022_09_21,0,73700,97859180000,1000000,238600,1238600,306665334,93706170000,1185800,67397,65957,4153010000,52800,67143,-0.00378788,-300,67058,VCB,1217,913400,80646000000,1020000,39316349600,500277,849,1031900,21/09/2022 00:00:00
6661725c4a0889892021280c,0,84300,79200,67058,2022_09_20,0,73300,31284560000,0,395100,395100,306733334,2786280000,35300,67736,66550,28498280000,359800,66719,0.00507614,400,66719,VCB,741,771000,0,0,41424495200,523224,832,995400,20/09/2022 00:00:00
6661725c4a0889892021280d,0,85600,78800,66719,2022_09_19,0,74400,41136060000,0,517800,517800,307041798,18888030000,238300,67905,66042,22248030000,279500,66889,-0.015,-1200,67736,VCB,1177,1327300,7392800000,92000,74480771200,939868,1780,1835300,19/09/2022 00:00:00
6661725c4a0889892021280e,0,84700,80000,67736,2022_09_16,0,73700,100688950000,0,1261400,1261400,307901874,25545340000,321100,67736,66465,75143610000,940300,67143,0.01010101,800,67058,VCB,836,1825200,0,0,121180504900,1520836,1545,3493500,16/09/2022 00:00:00
6661725c4a0889892021280f,0,83700,79200,67058,2022_09_15,0,72900,39625251700,100300,402400,502700,307391338,24350091700,309300,67143,66127,15275160000,193400,66465,0.01149425,900,66296,VCB,1059,1111300,15617981700,192300,48399748200,614855,1207,1081800,15/09/2022 00:00:00
6661725c4a08898920212810,0,84100,78300,66296,2022_09_14,0,73100,43792600000,0,560900,560900,307531102,31324550000,401300,67312,65195,12468050000,159600,65365,-0.00381679,-300,66550,VCB,2572,2099600,0,0,85058564600,1090341,1495,1518500,14/09/2022 00:00:00
6661725c4a08898920212811,0,84600,78600,66550,2022_09_13,0,73600,63706830000,75000,731000,806000,307667110,78038010000,987600,67227,66550,-14331180000,-181600,67227,-0.00632111,-500,66973,VCB,1941,1689900,72377400000,967000,94150032500,1191450,1957,1800600,13/09/2022 00:00:00
6661725c4a08898920212812,0,84300,79100,66973,2022_09_12,0,73300,53510050000,325000,351500,676500,307811656,58542690000,740100,67481,66719,-5032640000,-63600,67397,0.00380711,300,66719,VCB,1544,1209200,25736900000,325000,55909240300,707393,968,1150900,12/09/2022 00:00:00
6661725c4a08898920212813,0,83400,78800,66719,2022_09_09,0,72600,35876820000,0,455800,455800,307683056,46821430000,595000,67143,66211,-10944610000,-139200,66465,0.01025641,800,66042,VCB,1765,1647200,122414544000,1675440,80960570000,1029200,1032,1466000,09/09/2022 00:00:00
6661725c4a08898920212814,0,85600,78000,66042,2022_09_08,0,74400,44232690000,350000,201000,551000,307505332,44683540000,557100,68498,66042,-450850000,-6100,68498,-0.025,-2000,67736,VCB,1721,1714200,28210000000,350000,85316720000,1074300,1096,2051900,08/09/2022 00:00:00
6661725c4a08898920212815,0,88400,80000,67736,2022_09_07,0,77000,38862890000,0,476800,476800,307026277,47346430000,579400,69852,67566,-8483540000,-102600,69429,-0.03264813,-2700,70022,VCB,2852,3502300,6355600000,72000,186693110000,2293300,2241,3431800,07/09/2022 00:00:00
6661725c4a08898920212816,0,88300,82700,70022,2022_09_06,0,76900,16274510000,0,195100,195100,306754177,31422200000,378800,71122,69514,-15147690000,-183700,69937,0.00121065,100,69937,VCB,1706,1915400,0,0,85240490000,1027300,1255,1772700,06/09/2022 00:00:00
6661725c4a08898920212817,0,89800,82600,69937,2022_09_05,0,78200,39585460000,0,477300,477300,306966177,79480800000,955800,71376,69852,-39895340000,-478500,71122,-0.01666667,-1400,71122,VCB,2451,2311300,2950500000,35000,128575100000,1547800,1369,2209600,05/09/2022 00:00:00
6661725c4a08898920212818,0,92000,84000,71122,2022_08_31,0,80000,24680840000,0,287800,287800,307027377,40537300000,476200,73239,71122,-15856460000,-188400,72816,-0.02325581,-2000,72816,VCB,1367,1500400,6231000000,72000,90100910000,1055900,1653,2466000,31/08/2022 00:00:00
6661725c4a08898920212819,0,88200,86000,72816,2022_08_30,0,76800,25680590000,0,304700,304700,306819577,22352020000,265300,72816,69852,3328570000,39400,69852,0.04242424,3500,69852,VCB,1760,3608200,4987000000,60000,212052890000,2502800,3149,3934600,30/08/2022 00:00:00
6661725c4a0889892021281a,0,88200,82500,69852,2022_08_29,0,76800,26809930000,0,328900,328900,306881777,18489840000,226600,69852,68498,8320090000,102300,68921,0,0,69852,VCB,1804,1869600,9047700000,112000,77566510000,951500,1007,1529200,29/08/2022 00:00:00
6661725c4a0889892021281b,0,87700,82500,69852,2022_08_26,0,76300,31426600000,0,379300,379300,306748277,42254390000,510000,70868,69429,-10827790000,-130700,69429,0.00609756,500,69429,VCB,1274,2402300,2922500000,35000,129441220000,1559500,2554,2967300,26/08/2022 00:00:00
6661725c4a0889892021281c,0,87700,82000,69429,2022_08_25,0,76300,4872110000,0,59500,59500,306492577,21782570000,266700,69598,68836,-16910460000,-207200,69598,0,0,69429,VCB,893,989400,7346800000,92000,43997650000,538800,1514,1511500,25/08/2022 00:00:00
6661725c4a0889892021281d,0,85800,82000,69429,2022_08_24,0,74600,11559970000,0,141600,141600,306473777,41669010000,509800,70191,67990,-30109040000,-368200,68752,0.02244389,1800,67905,VCB,902,1979600,4209800000,52000,88561530000,1083700,2359,2053700,24/08/2022 00:00:00
6661725c4a0889892021281e,0,85600,80200,67905,2022_08_23,0,74400,20772150000,0,259100,259100,306009877,25243550000,315200,68836,67651,-4471400000,-56100,67736,0.0025,200,67736,VCB,696,1016800,13474000000,165000,51918820000,648000,806,1172200,23/08/2022 00:00:00
6661725c4a0889892021281f,0,86500,80000,67736,2022_08_22,0,75300,13971790000,0,173900,173900,305148402,12877490000,160400,69006,67736,1094300000,13500,67820,-0.01112485,-900,68498,VCB,912,911800,7555200000,92000,42189610000,525800,685,1322100,22/08/2022 00:00:00
6661725c4a08898920212820,0,87200,80900,68498,2022_08_19,0,75800,51233800000,0,628800,628800,305278002,61688860000,756500,69429,68244,-10455060000,-127700,68244,-0.00736196,-600,69006,VCB,858,1578600,4288400000,52000,93513600000,1148000,991,2112800,19/08/2022 00:00:00
6661725c4a08898920212821,0,87200,81500,69006,2022_08_18,0,75800,64226320000,0,787300,787300,305525602,84525560000,1035300,69429,68752,-20299240000,-248000,68836,0,0,69006,VCB,1202,1996100,11742250000,145000,128016060000,1568600,1285,2702000,18/08/2022 00:00:00
6661725c4a08898920212822,0,87200,81500,69006,2022_08_17,0,75800,21921270000,0,269000,269000,304941879,40697420000,499200,69175,68752,-18776150000,-230200,68752,0,0,69006,VCB,1162,1161500,7290000000,87000,62272650000,764000,881,1766400,17/08/2022 00:00:00
6661725c4a08898920212823,0,87500,81500,69006,2022_08_16,0,76100,35491280000,182600,252400,435000,304308079,57196820000,701300,69429,68667,-21705540000,-266300,69429,-0.00366748,-300,69260,VCB,655,1016900,27028890000,329600,56016950000,687100,915,1807200,16/08/2022 00:00:00
6661725c4a08898920212824,0,87300,81800,69260,2022_08_15,0,75900,62044590000,0,756800,756800,304472079,71062760000,866400,69683,69175,-9018170000,-109600,69429,0.00245098,200,69090,VCB,1042,1618400,4821000000,60000,103285600000,1259500,1450,2463100,15/08/2022 00:00:00
6661725c4a08898920212825,0,87200,81600,69090,2022_08_12,0,75800,81812810000,0,1005600,1005600,305232879,72129540000,886200,69344,68498,9683270000,119400,69006,0.00122699,100,69006,VCB,711,1718800,11725800000,147000,101900460000,1251800,1031,2181300,12/08/2022 00:00:00
6661725c4a08898920212826,0,86100,81500,69006,2022_08_11,0,74900,62756390000,0,770000,770000,305585579,48333850000,592800,69429,68244,14422540000,177200,68836,0.01242236,1000,68159,VCB,1171,1511800,4216700000,52000,95427940000,1171500,1410,2713100,11/08/2022 00:00:00
6661725c4a08898920212827,0,86400,80500,68159,2022_08_10,0,75200,13817980000,0,171000,171000,305544279,19779430000,244800,68582,67820,-5961450000,-73800,67820,-0.00371287,-300,68413,VCB,696,785100,3280000000,40000,40991530000,507500,815,1448800,10/08/2022 00:00:00
6661725c4a08898920212828,0,87700,80800,68413,2022_08_09,0,76300,37797070000,0,464600,464600,305608579,33932300000,417300,69429,67651,3864770000,47300,69429,-0.01463415,-1200,69429,VCB,1182,1976500,6968200000,87000,98991240000,1217900,1478,2547700,09/08/2022 00:00:00
